29669.847
30031.399
29632.675
29887.537
29838.577
29697.383
29831.194
29874.846
29719.692
30204.84
29788.662
30176.896
29773.497
29856.209
29648.625
29877.378
29836.874
30303.488
30686.893
30031.399
29757.532
29978.982
29673.253
29784.581
29773.497
29856.209
29648.625
29877.378
29741.968
29901.886
29669.847
30031.399
29632.675
29887.537
29838.577
29697.383
29831.194
29874.846
29719.692
30204.84
29788.662
30176.896
29817.558
29805.746
29739.127
29886.097
29707.203
29925.324
29804.096
29747.139
